AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
47,TN,Tennessee,41-0000,Sales and Related Occupations,major,"278,610",1.1,98.999,0.94,16.54,"34,410",0.9,8.01,8.86,11.48,18.70,31.33,"16,660","18,440","23,880","38,890","65,170",,
47,TN,Tennessee,43-0000,Office and Administrative Support Occupations,major,"460,490",0.8,163.629,1.03,16.12,"33,530",0.4,9.06,11.28,14.55,18.94,25.29,"18,850","23,450","30,270","39,400","52,610",,
47,TN,Tennessee,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,530",5.7,1.253,0.38,13.48,"28,040",1.9,8.52,10.03,12.20,15.61,20.63,"17,710","20,860","25,380","32,460","42,910",,
47,TN,Tennessee,47-0000,Construction and Extraction Occupations,major,"90,110",1.7,32.019,0.81,18.74,"38,990",0.7,11.18,13.60,17.15,22.39,29.07,"23,260","28,280","35,660","46,560","60,460",,
47,TN,Tennessee,49-0000,"Installation, Maintenance, and Repair Occupations",major,"122,880",1.7,43.663,1.12,20.67,"42,990",0.6,11.08,14.46,19.30,25.92,32.61,"23,040","30,080","40,150","53,920","67,830",,
47,TN,Tennessee,51-0000,Production Occupations,major,"255,390",2.6,90.751,1.38,16.16,"33,610",0.7,9.14,11.17,14.66,19.01,25.97,"19,000","23,230","30,500","39,540","54,020",,
47,TN,Tennessee,53-0000,Transportation and Material Moving Occupations,major,"272,860",2.8,96.956,1.40,15.41,"32,060",1.0,8.53,10.21,13.66,18.22,25.36,"17,740","21,240","28,410","37,910","52,740",,
48,TX,Texas,11-0000,Management Occupations,major,"458,860",0.7,39.651,0.79,58.00,"120,640",0.5,23.66,33.90,48.88,72.86,#,"49,210","70,510","101,670","151,560",#,,
48,TX,Texas,13-0000,Business and Financial Operations Occupations,major,"547,580",0.9,47.317,0.93,36.34,"75,600",0.4,17.84,23.86,32.35,44.01,59.07,"37,110","49,630","67,280","91,540","122,870",,
48,TX,Texas,15-0000,Computer and Mathematical Occupations,major,"353,760",1.5,30.569,1.05,40.81,"84,890",0.7,19.78,27.63,38.63,51.93,64.69,"41,140","57,480","80,360","108,020","134,550",,
48,TX,Texas,17-0000,Architecture and Engineering Occupations,major,"239,650",1.9,20.708,1.15,43.77,"91,040",1.1,19.17,26.89,38.67,55.24,74.42,"39,880","55,930","80,430","114,900","154,790",,
48,TX,Texas,19-0000,"Life, Physical, and Social Science Occupations",major,"85,790",2.2,7.414,0.89,34.03,"70,780",1.9,13.45,19.40,27.65,40.53,59.86,"27,980","40,360","57,500","84,300","124,510",,
48,TX,Texas,21-0000,Community and Social Service Occupations,major,"106,560",1.5,9.208,0.64,22.70,"47,210",0.9,12.99,16.59,21.17,28.05,34.82,"27,030","34,500","44,040","58,340","72,430",,
48,TX,Texas,23-0000,Legal Occupations,major,"81,210",1.8,7.017,0.91,49.20,"102,330",2.0,16.38,23.26,37.13,64.30,#,"34,070","48,370","77,220","133,750",#,,
48,TX,Texas,25-0000,"Education, Training, and Library Occupations",major,"718,400",1.6,62.078,1.00,23.28,"48,430",1.2,9.29,13.76,22.99,28.52,35.48,"19,320","28,620","47,820","59,320","73,800",,
48,TX,Texas,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"118,690",1.8,10.256,0.77,24.96,"51,910",1.0,9.76,13.67,21.06,30.73,43.77,"20,290","28,430","43,810","63,930","91,040",,
48,TX,Texas,29-0000,Healthcare Practitioners and Technical Occupations,major,"615,160",1.1,53.157,0.91,35.84,"74,540",0.8,15.01,20.76,29.36,40.52,61.44,"31,210","43,190","61,080","84,280","127,790",,
48,TX,Texas,31-0000,Healthcare Support Occupations,major,"299,710",1.7,25.898,0.90,13.44,"27,950",1.0,8.26,9.59,11.82,15.09,19.82,"17,190","19,940","24,590","31,380","41,230",,
48,TX,Texas,33-0000,Protective Service Occupations,major,"290,980",1.1,25.144,1.03,20.40,"42,420",1.6,9.12,11.83,18.28,26.61,35.99,"18,970","24,610","38,020","55,350","74,860",,
48,TX,Texas,35-0000,Food Preparation and Serving Related Occupations,major,"1,082,500",0.5,93.540,1.03,10.40,"21,630",0.5,7.76,8.26,9.10,11.22,15.10,"16,130","17,180","18,930","23,350","31,410",,
48,TX,Texas,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"327,840",1.0,28.329,0.89,11.26,"23,420",0.5,7.92,8.67,10.18,12.59,16.25,"16,470","18,040","21,170","26,190","33,790",,
48,TX,Texas,39-0000,Personal Care and Service Occupations,major,"382,510",1.5,33.053,1.06,10.49,"21,810",0.7,7.73,8.20,8.98,10.85,15.50,"16,070","17,050","18,680","22,560","32,250",,
48,TX,Texas,41-0000,Sales and Related Occupations,major,"1,243,280",0.7,107.433,1.02,19.61,"40,790",0.7,8.16,9.21,12.64,22.54,38.90,"16,970","19,150","26,300","46,880","80,920",,
48,TX,Texas,43-0000,Office and Administrative Support Occupations,major,"1,973,800",0.5,170.559,1.08,17.04,"35,450",0.3,9.25,11.67,15.31,20.54,27.57,"19,240","24,270","31,850","42,720","57,350",,
48,TX,Texas,45-0000,"Farming, Fishing, and Forestry Occupations",major,"17,960",6.3,1.552,0.47,12.57,"26,150",1.9,7.95,8.72,10.56,14.52,20.93,"16,530","18,130","21,970","30,200","43,530",,
48,TX,Texas,47-0000,Construction and Extraction Occupations,major,"594,100",1.1,51.337,1.29,19.99,"41,590",0.5,11.26,13.67,17.46,23.44,31.65,"23,410","28,430","36,320","48,760","65,840",,
48,TX,Texas,49-0000,"Installation, Maintenance, and Repair Occupations",major,"501,790",1.0,43.360,1.11,21.13,"43,950",0.5,10.85,14.24,19.20,26.39,34.23,"22,570","29,630","39,950","54,890","71,200",,
48,TX,Texas,51-0000,Production Occupations,major,"702,610",1.1,60.713,0.92,17.82,"37,060",0.7,8.96,11.15,15.16,21.61,30.58,"18,640","23,190","31,530","44,940","63,600",,
48,TX,Texas,53-0000,Transportation and Material Moving Occupations,major,"829,810",1.6,71.705,1.04,17.29,"35,970",1.8,8.56,10.32,14.32,20.02,28.56,"17,790","21,470","29,780","41,640","59,400",,
49,UT,Utah,11-0000,Management Occupations,major,"73,680",1.3,55.634,1.11,44.84,"93,270",0.8,16.45,25.71,38.33,56.65,79.11,"34,210","53,470","79,740","117,840","164,550",,
49,UT,Utah,13-0000,Business and Financial Operations Occupations,major,"68,410",1.6,51.653,1.01,30.73,"63,930",1.0,15.40,20.27,27.63,37.47,47.88,"32,030","42,170","57,470","77,930","99,580",,
49,UT,Utah,15-0000,Computer and Mathematical Occupations,major,"40,500",2.3,30.580,1.05,35.48,"73,800",1.3,15.81,23.09,34.02,45.93,57.80,"32,880","48,030","70,760","95,530","120,220",,
49,UT,Utah,17-0000,Architecture and Engineering Occupations,major,"25,610",2.3,19.337,1.08,35.37,"73,570",1.4,18.64,25.29,33.74,43.87,54.44,"38,780","52,600","70,180","91,250","113,230",,
49,UT,Utah,19-0000,"Life, Physical, and Social Science Occupations",major,"10,900",2.7,8.232,0.99,28.64,"59,570",2.8,12.82,17.66,25.52,35.15,46.52,"26,660","36,720","53,090","73,110","96,760",,
49,UT,Utah,21-0000,Community and Social Service Occupations,major,"17,570",3.8,13.266,0.93,19.95,"41,500",2.3,10.03,12.68,17.87,24.31,31.44,"20,870","26,370","37,170","50,570","65,390",,
49,UT,Utah,23-0000,Legal Occupations,major,"8,400",3.5,6.341,0.82,39.37,"81,890",4.1,15.09,20.14,29.79,50.57,72.81,"31,390","41,900","61,960","105,190","151,450",,
49,UT,Utah,25-0000,"Education, Training, and Library Occupations",major,"82,160",3.5,62.031,1.00,24.66,"51,300",7.6,9.85,12.87,20.49,30.11,43.04,"20,490","26,780","42,620","62,630","89,520",,
49,UT,Utah,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"19,020",3.4,14.359,1.07,21.70,"45,130",1.9,8.67,11.79,18.35,26.81,37.05,"18,040","24,520","38,160","55,770","77,060",,
49,UT,Utah,29-0000,Healthcare Practitioners and Technical Occupations,major,"62,790",1.8,47.411,0.82,33.77,"70,250",2.3,13.92,19.63,27.72,37.41,57.95,"28,950","40,830","57,660","77,810","120,530",,
49,UT,Utah,31-0000,Healthcare Support Occupations,major,"32,600",2.5,24.615,0.85,13.31,"27,690",0.9,9.57,10.68,12.64,14.77,18.11,"19,900","22,220","26,290","30,710","37,670",,
49,UT,Utah,33-0000,Protective Service Occupations,major,"23,060",2.5,17.412,0.72,18.57,"38,630",1.4,8.75,11.17,17.10,23.65,30.31,"18,210","23,230","35,570","49,180","63,050",,
49,UT,Utah,35-0000,Food Preparation and Serving Related Occupations,major,"105,250",1.1,79.463,0.87,10.39,"21,600",1.0,7.78,8.33,9.24,11.54,14.68,"16,170","17,320","19,220","24,010","30,520",,
49,UT,Utah,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"40,730",2.7,30.749,0.96,11.53,"23,980",1.0,7.90,8.62,10.26,13.40,17.48,"16,430","17,930","21,340","27,870","36,370",,
49,UT,Utah,39-0000,Personal Care and Service Occupations,major,"35,580",3.1,26.863,0.86,11.91,"24,780",1.7,7.92,8.70,10.38,13.56,18.92,"16,480","18,090","21,590","28,200","39,350",,
49,UT,Utah,41-0000,Sales and Related Occupations,major,"140,540",1.6,106.114,1.01,18.46,"38,400",1.3,8.14,9.14,12.30,21.05,36.66,"16,920","19,000","25,580","43,780","76,250",,
49,UT,Utah,43-0000,Office and Administrative Support Occupations,major,"236,560",1.3,178.612,1.13,15.84,"32,950",0.5,9.57,11.44,14.49,18.64,24.10,"19,900","23,790","30,130","38,780","50,130",,
49,UT,Utah,45-0000,"Farming, Fishing, and Forestry Occupations",major,"1,260",21.3,0.949,0.29,12.78,"26,580",1.9,8.36,9.82,11.74,14.56,18.73,"17,390","20,420","24,410","30,280","38,950",,
49,UT,Utah,47-0000,Construction and Extraction Occupations,major,"76,040",2.9,57.409,1.45,20.06,"41,730",1.0,11.84,14.56,18.39,24.30,29.91,"24,630","30,280","38,250","50,550","62,220",,
49,UT,Utah,49-0000,"Installation, Maintenance, and Repair Occupations",major,"54,060",2.2,40.817,1.05,21.78,"45,290",0.8,11.19,15.04,20.67,27.38,34.12,"23,270","31,280","43,000","56,950","70,960",,
49,UT,Utah,51-0000,Production Occupations,major,"88,870",2.2,67.101,1.02,16.95,"35,250",0.9,9.61,11.66,15.23,20.12,27.27,"19,990","24,260","31,680","41,840","56,730",,
49,UT,Utah,53-0000,Transportation and Material Moving Occupations,major,"80,860",2.5,61.052,0.88,17.10,"35,570",1.6,8.74,10.91,15.25,21.11,27.64,"18,170","22,680","31,710","43,910","57,480",,
50,VT,Vermont,11-0000,Management Occupations,major,"12,040",3.2,39.677,0.79,48.33,"100,530",1.5,22.32,30.17,42.06,57.55,81.50,"46,430","62,760","87,480","119,690","169,530",,
50,VT,Vermont,13-0000,Business and Financial Operations Occupations,major,"15,190",2.2,50.026,0.98,31.70,"65,940",1.2,17.42,21.94,28.22,37.78,48.16,"36,230","45,640","58,700","78,580","100,170",,
50,VT,Vermont,15-0000,Computer and Mathematical Occupations,major,"6,800",2.9,22.389,0.77,35.53,"73,910",1.7,18.81,24.22,32.90,43.57,56.98,"39,130","50,380","68,430","90,630","118,520",,
50,VT,Vermont,17-0000,Architecture and Engineering Occupations,major,"6,490",17.1,21.383,1.19,33.51,"69,710",1.9,20.07,25.32,30.66,39.34,49.68,"41,750","52,660","63,770","81,820","103,330",,
50,VT,Vermont,19-0000,"Life, Physical, and Social Science Occupations",major,"2,800",5.7,9.223,1.11,35.44,"73,720",9.0,17.04,21.64,27.92,36.24,55.57,"35,450","45,000","58,080","75,370","115,600",,
50,VT,Vermont,21-0000,Community and Social Service Occupations,major,"8,140",2.8,26.811,1.87,20.19,"42,000",2.2,12.67,14.79,18.42,24.21,30.26,"26,360","30,760","38,320","50,360","62,950",,
50,VT,Vermont,23-0000,Legal Occupations,major,"2,050",4.3,6.768,0.88,41.51,"86,340",5.0,20.48,24.73,32.51,49.99,72.64,"42,600","51,440","67,620","103,980","151,100",,
50,VT,Vermont,25-0000,"Education, Training, and Library Occupations",major,"27,130",1.9,89.377,1.44,22.34,"46,460",2.1,11.28,14.18,19.95,28.22,36.43,"23,470","29,490","41,490","58,690","75,770",,
50,VT,Vermont,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"5,220",4.3,17.193,1.29,22.01,"45,780",2.0,10.65,14.25,18.91,26.56,35.95,"22,150","29,640","39,330","55,240","74,780",,
50,VT,Vermont,29-0000,Healthcare Practitioners and Technical Occupations,major,"18,720",5.3,61.659,1.06,38.08,"79,210",3.5,16.84,23.00,29.84,41.47,68.32,"35,020","47,830","62,080","86,250","142,110",,
50,VT,Vermont,31-0000,Healthcare Support Occupations,major,"7,380",5.0,24.326,0.84,15.08,"31,380",1.5,10.15,11.83,13.92,17.07,21.69,"21,110","24,600","28,950","35,500","45,120",,
50,VT,Vermont,33-0000,Protective Service Occupations,major,"4,780",4.3,15.753,0.65,19.72,"41,010",2.6,10.13,12.92,17.93,23.93,30.87,"21,070","26,870","37,290","49,780","64,210",,
50,VT,Vermont,35-0000,Food Preparation and Serving Related Occupations,major,"25,980",2.7,85.586,0.94,13.06,"27,170",1.7,9.26,9.54,11.47,14.76,19.18,"19,270","19,840","23,860","30,690","39,890",,
50,VT,Vermont,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"11,390",4.0,37.522,1.17,14.48,"30,120",2.0,9.59,10.81,13.33,16.86,20.67,"19,940","22,490","27,720","35,070","42,990",,
50,VT,Vermont,39-0000,Personal Care and Service Occupations,major,"12,950",2.5,42.647,1.37,14.07,"29,260",2.2,9.45,10.21,11.62,14.89,21.68,"19,650","21,230","24,180","30,970","45,090",,
50,VT,Vermont,41-0000,Sales and Related Occupations,major,"30,260",2.5,99.700,0.95,18.23,"37,920",2.0,9.32,10.03,12.84,20.78,32.99,"19,380","20,850","26,700","43,230","68,620",,
50,VT,Vermont,43-0000,Office and Administrative Support Occupations,major,"41,580",1.4,136.977,0.86,17.51,"36,410",0.6,10.47,12.98,16.50,20.66,26.27,"21,780","26,990","34,330","42,970","54,650",,
50,VT,Vermont,45-0000,"Farming, Fishing, and Forestry Occupations",major,960,11.4,3.163,0.96,15.68,"32,620",4.3,9.51,10.78,13.51,19.34,25.29,"19,780","22,420","28,110","40,230","52,590",,
50,VT,Vermont,47-0000,Construction and Extraction Occupations,major,"14,890",2.7,49.068,1.24,20.48,"42,600",1.0,13.11,15.98,19.42,23.68,28.98,"27,270","33,240","40,390","49,260","60,280",,
50,VT,Vermont,49-0000,"Installation, Maintenance, and Repair Occupations",major,"12,510",3.6,41.199,1.06,21.97,"45,700",1.1,12.80,16.04,20.56,26.88,34.10,"26,620","33,360","42,760","55,910","70,920",,
50,VT,Vermont,51-0000,Production Occupations,major,"20,180",7.4,66.495,1.01,18.06,"37,560",2.1,10.60,12.77,16.21,21.65,28.36,"22,040","26,570","33,720","45,040","58,980",,
50,VT,Vermont,53-0000,Transportation and Material Moving Occupations,major,"16,110",3.6,53.056,0.77,17.65,"36,710",1.6,10.04,12.41,16.09,20.49,27.32,"20,880","25,820","33,460","42,620","56,820",,
51,VA,Virginia,11-0000,Management Occupations,major,"166,610",1.2,45.245,0.90,61.79,"128,530",0.6,26.92,38.38,55.95,76.29,#,"56,000","79,840","116,380","158,690",#,,
51,VA,Virginia,13-0000,Business and Financial Operations Occupations,major,"251,780",1.8,68.372,1.34,39.24,"81,620",0.7,19.95,26.33,35.96,47.82,62.19,"41,490","54,760","74,790","99,470","129,350",,
51,VA,Virginia,15-0000,Computer and Mathematical Occupations,major,"195,140",1.7,52.991,1.82,46.52,"96,750",0.8,23.67,32.88,45.29,58.89,72.38,"49,240","68,400","94,200","122,500","150,540",,
51,VA,Virginia,17-0000,Architecture and Engineering Occupations,major,"73,790",2.2,20.038,1.12,41.31,"85,930",1.2,20.85,27.92,38.02,52.16,67.35,"43,360","58,080","79,070","108,490","140,090",,
51,VA,Virginia,19-0000,"Life, Physical, and Social Science Occupations",major,"31,160",3.9,8.463,1.02,39.76,"82,700",2.6,17.48,23.93,35.31,51.57,68.79,"36,360","49,770","73,440","107,270","143,070",,
51,VA,Virginia,21-0000,Community and Social Service Occupations,major,"50,870",2.0,13.815,0.97,22.91,"47,660",1.6,13.07,16.58,21.14,27.56,35.49,"27,190","34,490","43,980","57,330","73,820",,
51,VA,Virginia,23-0000,Legal Occupations,major,"36,050",2.5,9.790,1.27,49.75,"103,480",2.0,18.70,26.96,41.93,65.87,83.72,"38,900","56,070","87,220","137,020","174,140",,
51,VA,Virginia,25-0000,"Education, Training, and Library Occupations",major,"237,250",2.6,64.426,1.04,25.93,"53,930",3.0,10.34,15.34,23.00,32.53,44.30,"21,510","31,910","47,840","67,660","92,130",,
51,VA,Virginia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"48,510",2.3,13.172,0.99,27.51,"57,220",1.6,9.61,15.52,23.61,35.47,48.86,"19,990","32,280","49,110","73,780","101,630",,
51,VA,Virginia,29-0000,Healthcare Practitioners and Technical Occupations,major,"198,840",1.7,53.996,0.93,36.24,"75,390",1.2,14.77,20.29,28.92,41.06,63.72,"30,730","42,210","60,160","85,400","132,530",,
51,VA,Virginia,31-0000,Healthcare Support Occupations,major,"85,840",2.0,23.311,0.81,14.00,"29,120",0.8,8.99,10.53,12.89,16.04,20.66,"18,700","21,890","26,810","33,370","42,980",,
51,VA,Virginia,33-0000,Protective Service Occupations,major,"99,650",2.9,27.060,1.11,21.41,"44,530",2.1,10.05,14.18,18.98,26.07,35.71,"20,890","29,500","39,490","54,220","74,280",,
51,VA,Virginia,35-0000,Food Preparation and Serving Related Occupations,major,"318,730",0.9,86.553,0.95,11.00,"22,870",0.7,7.82,8.43,9.49,12.04,16.72,"16,270","17,540","19,750","25,040","34,790",,
51,VA,Virginia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"124,970",1.4,33.936,1.06,12.21,"25,400",1.0,8.13,9.17,11.13,14.05,18.00,"16,910","19,070","23,150","29,220","37,430",,
51,VA,Virginia,39-0000,Personal Care and Service Occupations,major,"119,900",1.9,32.559,1.04,12.47,"25,930",1.1,7.87,8.55,10.03,14.10,21.20,"16,370","17,790","20,870","29,320","44,100",,
51,VA,Virginia,41-0000,Sales and Related Occupations,major,"392,330",0.9,106.541,1.02,18.61,"38,710",1.0,8.08,9.01,11.92,20.85,36.56,"16,800","18,750","24,790","43,360","76,040",,
51,VA,Virginia,43-0000,Office and Administrative Support Occupations,major,"549,560",0.9,149.239,0.94,17.58,"36,570",0.4,9.39,12.11,16.11,21.51,28.07,"19,530","25,190","33,510","44,740","58,380",,
51,VA,Virginia,45-0000,"Farming, Fishing, and Forestry Occupations",major,"6,380",8.1,1.734,0.53,15.77,"32,800",3.1,8.50,10.58,14.59,19.23,23.75,"17,680","22,020","30,340","39,990","49,410",,
51,VA,Virginia,47-0000,Construction and Extraction Occupations,major,"156,160",1.4,42.405,1.07,20.36,"42,360",0.7,11.93,14.84,18.77,24.36,30.71,"24,820","30,870","39,050","50,670","63,880",,
51,VA,Virginia,49-0000,"Installation, Maintenance, and Repair Occupations",major,"144,650",1.4,39.280,1.01,22.65,"47,110",0.6,12.02,15.87,21.45,28.52,35.70,"25,000","33,010","44,610","59,320","74,250",,
51,VA,Virginia,51-0000,Production Occupations,major,"171,550",2.0,46.587,0.71,17.51,"36,420",1.5,9.33,11.39,15.69,21.92,28.76,"19,410","23,690","32,630","45,600","59,830",,
51,VA,Virginia,53-0000,Transportation and Material Moving Occupations,major,"222,750",1.9,60.488,0.87,17.41,"36,220",3.0,8.77,10.77,14.66,20.54,27.88,"18,240","22,400","30,490","42,720","57,980",,
53,WA,Washington,11-0000,Management Occupations,major,"145,240",1.0,48.674,0.97,56.61,"117,750",0.8,26.91,36.53,50.60,69.15,#,"55,980","75,980","105,260","143,820",#,,
53,WA,Washington,13-0000,Business and Financial Operations Occupations,major,"178,640",1.1,59.867,1.17,36.49,"75,910",2.7,19.52,25.05,33.11,44.59,58.75,"40,600","52,100","68,860","92,750","122,200",,
53,WA,Washington,15-0000,Computer and Mathematical Occupations,major,"143,270",1.4,48.014,1.65,49.23,"102,400",5.9,25.38,35.22,49.13,61.61,73.79,"52,790","73,260","102,190","128,150","153,480",,
53,WA,Washington,17-0000,Architecture and Engineering Occupations,major,"77,970",2.0,26.129,1.46,43.32,"90,110",1.9,25.13,31.95,41.88,53.47,65.36,"52,270","66,450","87,110","111,220","135,940",,
53,WA,Washington,19-0000,"Life, Physical, and Social Science Occupations",major,"33,680",1.6,11.288,1.36,33.71,"70,120",2.0,17.12,22.59,30.31,41.08,53.71,"35,600","46,990","63,030","85,450","111,720",,
53,WA,Washington,21-0000,Community and Social Service Occupations,major,"43,580",2.5,14.606,1.02,22.58,"46,960",1.1,12.29,16.05,21.54,27.34,34.75,"25,570","33,380","44,810","56,880","72,290",,
53,WA,Washington,23-0000,Legal Occupations,major,"19,960",2.0,6.690,0.87,46.45,"96,620",3.4,20.07,26.67,38.01,58.03,83.89,"41,750","55,470","79,070","120,700","174,490",,
53,WA,Washington,25-0000,"Education, Training, and Library Occupations",major,"177,430",1.7,59.462,0.96,25.10,"52,200",3.3,13.16,16.67,23.15,31.46,37.07,"27,370","34,680","48,150","65,430","77,100",,
53,WA,Washington,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"45,870",2.8,15.372,1.15,26.45,"55,010",1.6,11.09,15.26,22.79,33.56,46.02,"23,060","31,740","47,400","69,800","95,720",,
53,WA,Washington,29-0000,Healthcare Practitioners and Technical Occupations,major,"152,460",3.3,51.093,0.88,40.53,"84,300",1.1,18.96,25.51,35.28,47.03,62.05,"39,430","53,070","73,380","97,810","129,070",,
53,WA,Washington,31-0000,Healthcare Support Occupations,major,"75,960",2.5,25.457,0.88,16.67,"34,670",0.9,10.73,12.60,15.62,19.11,23.84,"22,330","26,210","32,480","39,750","49,580",,
53,WA,Washington,33-0000,Protective Service Occupations,major,"61,810",2.5,20.713,0.85,25.65,"53,350",2.6,11.14,14.46,22.49,35.20,45.01,"23,180","30,090","46,790","73,210","93,620",,
53,WA,Washington,35-0000,Food Preparation and Serving Related Occupations,major,"264,340",1.0,88.588,0.97,13.06,"27,160",0.9,9.56,10.06,11.35,14.21,18.90,"19,870","20,920","23,600","29,560","39,320",,
53,WA,Washington,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"85,050",1.9,28.502,0.89,14.73,"30,640",0.8,9.89,11.08,13.55,17.22,21.55,"20,560","23,040","28,180","35,820","44,820",,
53,WA,Washington,39-0000,Personal Care and Service Occupations,major,"88,950",2.6,29.808,0.95,14.44,"30,030",1.1,9.72,10.55,11.99,15.51,23.02,"20,220","21,950","24,940","32,260","47,880",,
53,WA,Washington,41-0000,Sales and Related Occupations,major,"308,770",1.3,103.477,0.99,19.91,"41,410",1.0,9.94,11.13,14.36,22.44,36.34,"20,670","23,140","29,860","46,680","75,590",,
53,WA,Washington,43-0000,Office and Administrative Support Occupations,major,"422,860",1.7,141.711,0.89,18.88,"39,270",0.4,11.25,13.87,17.75,22.67,28.26,"23,390","28,850","36,920","47,140","58,780",,
53,WA,Washington,45-0000,"Farming, Fishing, and Forestry Occupations",major,"19,170",5.1,6.424,1.95,15.80,"32,860",2.3,9.67,10.75,13.27,19.21,25.25,"20,110","22,360","27,600","39,960","52,520",,
53,WA,Washington,47-0000,Construction and Extraction Occupations,major,"133,380",1.6,44.699,1.13,26.83,"55,810",0.8,14.52,18.49,25.23,33.77,42.79,"30,210","38,460","52,480","70,250","89,010",,
53,WA,Washington,49-0000,"Installation, Maintenance, and Repair Occupations",major,"115,660",1.4,38.760,0.99,24.87,"51,720",0.9,13.27,17.15,23.48,30.60,39.61,"27,600","35,670","48,840","63,660","82,390",,
53,WA,Washington,51-0000,Production Occupations,major,"178,770",1.9,59.911,0.91,20.70,"43,050",2.7,10.96,13.58,18.12,24.83,35.66,"22,790","28,250","37,680","51,640","74,180",,
53,WA,Washington,53-0000,Transportation and Material Moving Occupations,major,"211,120",2.4,70.753,1.02,18.89,"39,280",1.0,10.24,11.96,16.42,22.70,30.81,"21,290","24,880","34,140","47,220","64,090",,
54,WV,West Virginia,11-0000,Management Occupations,major,"28,990",1.7,41.003,0.82,40.06,"83,330",1.1,16.26,24.48,34.68,49.08,69.31,"33,830","50,920","72,140","102,080","144,160",,
54,WV,West Virginia,13-0000,Business and Financial Operations Occupations,major,"21,130",2.2,29.893,0.59,28.20,"58,660",1.0,13.75,18.52,26.29,35.45,44.67,"28,600","38,520","54,680","73,740","92,920",,
54,WV,West Virginia,15-0000,Computer and Mathematical Occupations,major,"9,740",4.7,13.780,0.47,32.20,"66,990",2.6,15.55,21.02,29.52,41.65,53.22,"32,350","43,710","61,390","86,630","110,700",,
54,WV,West Virginia,17-0000,Architecture and Engineering Occupations,major,"8,750",3.8,12.376,0.69,33.40,"69,460",1.9,16.05,21.81,31.16,42.25,54.17,"33,390","45,370","64,820","87,870","112,680",,
54,WV,West Virginia,19-0000,"Life, Physical, and Social Science Occupations",major,"5,770",3.2,8.162,0.98,24.96,"51,920",2.9,12.70,16.23,22.03,30.39,42.63,"26,420","33,770","45,830","63,210","88,680",,
54,WV,West Virginia,21-0000,Community and Social Service Occupations,major,"10,830",2.7,15.317,1.07,17.44,"36,270",1.5,9.77,12.47,15.91,20.86,28.10,"20,330","25,930","33,080","43,390","58,450",,
54,WV,West Virginia,23-0000,Legal Occupations,major,"5,730",3.4,8.098,1.05,33.52,"69,730",2.7,15.82,19.40,27.45,41.63,58.32,"32,910","40,340","57,100","86,590","121,310",,
54,WV,West Virginia,25-0000,"Education, Training, and Library Occupations",major,"40,230",2.8,56.900,0.92,21.68,"45,100",3.1,11.21,16.04,20.84,26.16,30.63,"23,320","33,350","43,340","54,410","63,720",,
54,WV,West Virginia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"5,060",5.6,7.159,0.54,20.27,"42,160",3.6,8.80,10.74,16.93,25.09,37.12,"18,310","22,340","35,210","52,190","77,210",,
54,WV,West Virginia,29-0000,Healthcare Practitioners and Technical Occupations,major,"56,950",3.3,80.553,1.38,31.25,"65,000",1.6,12.05,17.03,24.87,34.58,56.79,"25,050","35,410","51,730","71,930","118,120",,
54,WV,West Virginia,31-0000,Healthcare Support Occupations,major,"21,830",3.2,30.877,1.07,12.12,"25,200",1.1,8.44,9.10,10.82,13.63,17.71,"17,550","18,920","22,510","28,360","36,830",,
54,WV,West Virginia,33-0000,Protective Service Occupations,major,"16,910",3.1,23.912,0.98,15.94,"33,160",2.0,8.78,10.23,14.01,20.34,25.96,"18,260","21,270","29,140","42,300","54,000",,
54,WV,West Virginia,35-0000,Food Preparation and Serving Related Occupations,major,"65,030",1.4,91.980,1.01,10.06,"20,930",0.8,8.21,8.53,9.05,10.24,13.32,"17,080","17,730","18,830","21,300","27,710",,
54,WV,West Virginia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"21,370",4.2,30.231,0.95,11.30,"23,510",1.0,8.33,8.83,10.03,12.79,16.18,"17,330","18,370","20,860","26,600","33,660",,
54,WV,West Virginia,39-0000,Personal Care and Service Occupations,major,"25,460",3.7,36.004,1.15,10.46,"21,760",1.1,8.22,8.56,9.12,10.67,14.25,"17,100","17,800","18,960","22,200","29,640",,
